time_id,AIC,BIC,converged,stationary,alpha,beta
659,5.392430803750777,8.932681809261828,True,False,3.961549158993123e-15,0.9999999999999782
675,33.15824906336992,36.698500068880975,True,True,0.0,0.4422964714215888
697,3.9664057449681636,7.506656750479214,True,False,1.5173083780213706e-13,1.0
709,32.86568026308803,36.40593126859908,True,False,0.0,1.0
725,25.294768198213617,28.83501920372467,True,True,0.26247916876888516,0.0
728,48.528735740140625,52.06898674565168,True,True,1.2878583377514383e-09,0.9076883963498549
735,5.324249298507152,8.864500304018204,True,True,1.4978335557872555e-13,0.8164256301154904
745,8.538109995524369,12.07836100103542,True,False,0.0,1.0
746,31.205910694620854,34.74616170013191,True,True,0.0,0.22792209814837167
748,23.133309190843143,26.673560196354195,True,True,1.1412415298010166e-14,0.9723451303518098
753,-20.99670682352114,-17.45645581801009,True,True,0.0,0.15009112747859915
785,49.441271852482444,52.9815228579935,True,True,3.1543115323529156e-15,0.9453628838952363
817,22.626677286627768,26.166928292138817,True,True,6.597352803197946e-15,0.8978414610729877
840,-13.297454083010226,-9.757203077499176,True,True,0.0,0.3836400511179739
841,22.569933421302565,26.110184426813618,True,False,3.4499186390081784e-10,0.9999999996357435
852,-3.9242694952150448,-0.384018489703994,True,True,0.4027670587011842,2.4595826990601046e-12
854,16.72851971329583,20.26877071880688,True,True,0.0,0.7545803474171953
868,62.93076885216021,66.47101985767127,True,True,2.948029209606283e-14,0.8766344253942722
886,45.76581051417839,49.30606151968944,True,False,2.7193376547872766e-16,1.0
895,6.403066231383227,9.943317236894277,True,False,0.0,0.9999999999999999
904,19.0475780490073,22.58782905451835,True,True,0.0,0.8191643979829596
908,10.859433088517791,14.399684094028842,True,False,0.0,1.0
947,2.120182708859377,5.660433714370428,True,False,1.2576010878158438e-14,0.9999999999999198
951,21.916006407085362,25.45625741259641,True,True,0.0,0.9793710206566556
957,-0.06442156788643238,3.4758294376246184,True,False,1.0,0.0
969,35.47137328348019,39.011624288991236,True,True,0.9754484423799376,0.0
985,-4.862364550320711,-1.3221135448096604,True,True,0.0,0.9810296222900049
991,-6.5015757847087485,-2.9613247791976978,True,True,5.793633665820597e-15,0.5347134044037811
1000,7.075052168073346,10.615303173584397,True,True,0.0,0.8242043607970829
1011,-5.078932902686185,-1.5386818971751346,True,True,0.257793468374843,0.0
1016,0.7066558825090663,4.246906888020117,True,False,0.0,1.0
1020,-4.3559615120051784,-0.8157105064941277,True,True,0.0,0.759948394214288
1022,3.5327449222130483,7.072995927724099,True,False,0.0,1.0
1028,31.924979539744463,35.465230545255515,True,True,0.5422257375114384,0.0
1037,26.5691846358948,30.109435641405852,True,True,6.6600924893843186e-15,0.9719666201284224
1040,-7.038469500277582,-3.4982184947665314,True,False,1.0,0.0
1057,-23.415606639535284,-19.87535563402423,True,True,8.235844813874088e-11,0.9128139756175868
1063,33.449186261764844,36.989437267275896,True,False,0.0,0.9999999999999999
1070,20.577778403735927,24.11802940924698,True,True,1.76418582540983e-16,0.8835230852604722
1075,5.697499660516913,9.237750666027964,True,True,0.0,0.9731102333334085
1100,-7.915780313105692,-4.3755293075946415,True,True,1.8239146598967427e-14,0.0994821508940481
1107,-3.3436293972461026,0.19662160826494812,True,True,0.0,0.8686603546296734
1119,13.464980593254884,17.005231598765935,True,True,1.487640951703092e-13,0.8358573675993892
1125,16.897710719252437,20.437961724763486,True,False,0.0,1.0
1128,-5.6618215395609734,-2.1215705340499227,True,True,0.23032791220213616,0.0
1135,22.24805919752301,25.788310203034058,True,True,0.18107821832306914,0.3532024715174028
1142,26.2280801043971,29.768331109908154,True,True,3.267729898271943e-12,0.9429280870854546
1149,5.523911264106818,9.064162269617869,True,True,0.4323905119311134,0.21762829438339326
1158,15.258174201779395,18.798425207290446,True,True,1.228639403687209e-11,0.9664391100367652
1161,30.019457047203833,33.55970805271488,True,False,2.396985176868366e-14,0.999999999999596
1173,30.982481523904603,34.522732529415656,True,False,0.0,1.0
1176,10.809885015649016,14.350136021160068,True,False,0.0,1.0
1178,-1.6041185755869858,1.936132429924065,True,True,0.45048796685391845,0.37956216173868107
1191,30.84056291722028,34.38081392273133,True,True,1.0460553028146702e-14,0.8348432038177196
1198,31.7343151311825,35.27456613669355,True,True,6.765319459274265e-14,0.9414770517319279
1205,21.42530544740135,24.9655564529124,True,True,1.6991962565541072e-15,0.9358206140559537
1209,40.17746126877725,43.717712274288296,True,True,0.0,0.9806709036781249
1213,-10.00136514725844,-6.461114141747389,True,True,0.0,0.8813854960847151
1215,21.37604691324863,24.916297918759682,True,False,8.700307235131203e-14,0.9999999999963405
1219,14.733783560656445,18.274034566167497,True,True,0.0,0.9561962798464735
1227,42.2784939742784,45.81874497978945,True,True,5.805711145087997e-15,0.6668472987293849
1235,0.9091509057558955,4.449401911266946,True,True,0.0,0.9244979681803418
1239,1.6216648457400105,5.161915851251061,True,True,0.0,0.9941422218083138
1242,34.00083485166509,37.54108585717614,True,False,0.0,1.0
1247,-7.03840192074318,-3.498150915232129,True,False,8.742440955605772e-16,0.9999999999999981
1249,4.10776291521955,7.648013920730601,True,True,0.0,0.8829362538524526
1264,28.261380033518826,31.80163103902988,True,True,5.0803070778197606e-14,0.9717746409027902
1269,-12.362670863949461,-8.82241985843841,True,True,0.0,0.9642882222494173
1273,34.79919902556325,38.3394500310743,True,True,0.0,0.9195738678126522
1274,6.01999443368709,9.560245439198141,True,True,0.0,0.0
1280,16.02943708859383,19.569688094104883,True,True,5.3579108125676864e-15,0.0
1289,-2.7184455923155824,0.8218054131954684,True,False,2.41790798813293e-13,0.999999999999283
1291,35.82526191535631,39.36551292086736,True,True,0.7479363001702799,1.7492061450801648e-15
1292,8.958139015196616,12.498390020707667,True,False,0.0,1.0
1302,7.159156430251089,10.69940743576214,True,False,2.4175952154642146e-14,0.9999999999998821
1310,-0.24590752472261812,3.2943434807884326,True,True,0.0,0.620946831684081
1321,24.437218793487112,27.977469798998165,True,True,2.4035719792454932e-14,0.7384366503236143
1322,31.724438091081645,35.2646890965927,True,True,0.0,0.7709799434816524
1326,-10.870115631406833,-7.329864625895782,True,True,0.3872429970291368,0.17687695623613467
1348,13.696512410461393,17.236763415972444,True,True,0.0,0.6291742556760339
1350,-8.039683198001207,-4.499432192490156,True,True,0.3175323084690414,3.415746972723993e-15
1359,25.92523082749042,29.46548183300147,True,True,0.0,0.9742037202485913
1363,-13.563203209701914,-10.022952204190863,True,True,2.645553384281295e-12,0.915805758319172
1365,0.4867370125078754,4.026988018018926,True,True,7.472510430547376e-16,0.4464746093799432
1377,-13.118360672622916,-9.578109667111866,True,True,0.0,0.9808933118143437
1380,8.338399041678162,11.878650047189215,True,True,3.153788079257491e-14,0.5412854824063666
1392,8.954252397164211,12.494503402675262,True,True,0.0,0.7802600267933952
1404,5.365524475403314,8.905775480914365,True,True,0.8315319244511572,3.1069947887597506e-13
1408,22.033632172013206,25.573883177524255,True,True,3.8832964652878956e-16,0.8169947973825546
1416,-1.7182344142179673,1.8220165912930835,True,True,3.7798813816169564e-13,0.8658274181540013
1417,23.510259069895618,27.050510075406667,True,True,0.3203968277918049,3.207133741702059e-15
1427,9.780165693121932,13.320416698632982,True,True,1.158253043714628e-16,0.6208546927090453
1430,22.271233865436727,25.81148487094778,True,False,0.0,1.0
1433,18.999050180989567,22.539301186500616,True,False,2.8736365553777306e-17,0.9999999999999998
1459,50.73874160724318,54.27899261275423,True,True,1.290924414978552e-15,0.9729906652876341
1462,19.035292379514445,22.575543385025494,True,True,9.377717113826349e-14,0.9755509802831912
1463,55.34195790389328,58.88220890940433,True,True,1.5022301697491112e-09,0.9654074390088964
1464,2.5269076357835525,6.067158641294603,True,True,0.0,0.9298482541195666
1468,6.06372470480669,9.60397571031774,True,True,0.6969443395566579,0.0
1471,22.379452304198132,25.919703309709185,True,True,2.5456096759251924e-13,0.7652423272827535
1477,25.058411647294108,28.59866265280516,True,True,0.0,0.9903461667090193
1481,4.564588527083794,8.104839532594845,True,False,1.0,0.0
1501,33.813690490808845,37.3539414963199,True,True,4.88953475859788e-15,0.972656896111423
1513,7.249387643016653,10.789638648527703,True,False,0.0,1.0
1521,17.42053684863825,20.9607878541493,True,True,4.081246932720799e-14,0.7397157333138671
1524,37.10924470133044,40.64949570684149,True,True,0.19334394658481216,0.058375497119714834
1529,18.66505173489559,22.20530274040664,True,False,0.0,0.9999999999999953
1532,11.626826087694402,15.167077093205453,True,False,0.0,0.9999999999999989
1536,28.066753095364437,31.607004100875486,True,True,9.146105945831773e-18,0.0026020884469385303
1541,33.550485475893076,37.09073648140413,True,False,0.0,1.0
1544,20.245835891168333,23.786086896679386,True,True,8.754914179887705e-13,0.925921546240652
1551,16.773935338675066,20.314186344186115,True,False,0.0,1.0
1563,20.50147676731588,24.04172777282693,True,True,0.3980591469902366,0.04203262072078556
1565,39.00300017752461,42.54325118303566,True,True,0.0,0.9569314684891355
1581,11.650992293001362,15.191243298512413,True,True,0.0,0.7600794118212391
1587,-14.222957422432216,-10.682706416921166,True,True,7.47237171067728e-11,0.9072562756405032
1600,2.935881984984844,6.476132990495895,True,True,3.044789848481238e-11,0.922587126786846
1640,14.214278555376177,17.754529560887228,True,True,4.070759142757759e-16,0.9831034795069911
1651,-3.561979789533396,-0.021728784022345238,True,False,1.0,0.0
1658,-8.277998440913347,-4.737747435402296,True,True,1.8190162458630492e-14,0.97679651146853
1663,-0.7348238848924034,2.8054271206186474,True,True,1.018757674528749e-15,0.8428212007686015
1674,13.515079332496162,17.055330338007213,True,True,3.979228016664334e-15,0.7078262726735229
1676,25.615654902955065,29.155905908466117,True,False,1.97646856109435e-14,0.9999999999999322
1688,21.69943418779149,25.23968519330254,True,False,0.0,0.9999999999999808
1707,18.37692965764608,21.917180663157133,True,True,0.0,0.9741977918573385
1712,-11.787464251261323,-8.247213245750272,True,False,4.705252637628767e-16,0.9999999999999993
1719,27.91400595526582,31.454256960776874,True,True,2.0223067539028078e-15,0.830877691138034
1722,32.499955800135815,36.04020680564687,True,False,1.0,0.0
1728,17.96106325578977,21.50131426130082,True,True,0.01372377852221939,0.8627259393397794
1744,26.648486248083074,30.188737253594127,True,False,0.0,1.0
1747,-0.6285094684303072,2.9117415370807436,True,False,1.0,0.0
1761,29.6550176897309,33.19526869524195,True,False,0.0,1.0
1787,-8.365106642703456,-4.824855637192405,True,True,3.150835194797676e-14,0.7052495794734805
1789,-14.026844203711565,-10.486593198200515,True,True,2.1804968940897827e-15,0.704454365551212
1797,20.1169607416332,23.657211747144252,True,True,3.607999452841056e-15,0.6743923835469914
1810,-18.12313332999083,-14.582882324479778,True,True,0.7975601731842051,5.901010271243292e-11
1813,44.881388429724836,48.42163943523589,True,True,0.0,0.8620608452114654
1816,36.513956012790686,40.05420701830174,True,True,0.0,0.8385574918508765
1820,14.15197383137562,17.692224836886673,True,True,5.98082204534866e-18,0.6506794977442805
1822,11.205758202446125,14.746009207957176,True,True,0.0,0.8732272104875242
1823,21.97602357997112,25.516274585482172,True,True,0.0,0.9463557878454456
1826,-8.577611221722623,-5.037360216211573,True,False,0.0,0.9999999999999987
1827,26.11890183387079,29.65915283938184,True,False,3.432127921477757e-15,0.9999999999999237
1841,6.973348386419738,10.51359939193079,True,True,0.651875497257786,0.11261998342089653
1862,26.906853086407633,30.447104091918682,True,False,0.0,1.0
1866,41.571021533761936,45.11127253927299,True,True,6.92335608636007e-16,0.9657101271995557
1870,21.125540932544506,24.665791938055555,True,False,1.5449283340755899e-15,1.0
1875,3.9661381086152243,7.506389114126275,True,True,3.0621690108487347e-15,0.9763677804194519
1876,4.625422663499219,8.16567366901027,True,False,0.0,1.0
1879,6.1385829717167955,9.678833977227846,True,False,0.0,1.0
1890,1.170620244284681,4.710871249795732,True,False,0.0,1.0
1904,-6.427083813140776,-2.886832807629725,True,False,3.8472703004331463e-14,0.999999999999957
1909,6.773522368779077,10.313773374290129,True,True,7.558687371243522e-15,0.574974585701926
1920,-2.136922989480704,1.403328016030347,True,True,1.2525209117084558e-09,0.9692473368221207
1923,22.92634142305742,26.466592428568468,True,False,0.6004199104085788,0.399580089591462
1930,28.438737921151258,31.97898892666231,True,True,0.0,0.4516626307025755
1938,-7.783042890740987,-4.242791885229936,True,True,0.0,0.8708977898824793
1946,43.32118760649549,46.861438612006545,True,True,0.0,0.9644470059380754
1948,14.655508680842544,18.195759686353597,True,True,0.0,0.9451946840845405
1956,-10.210051609176176,-6.669800603665125,True,False,4.872347404537984e-14,0.9999999999997761
1962,-19.802452655316173,-16.26220164980512,True,True,0.32000349328340655,0.595086367746052
1980,46.38669201732686,49.92694302283791,True,True,5.69076648302578e-15,0.6523441632322121
1981,33.07277223649477,36.613023242005816,True,True,0.0,0.9713172446702444
1991,32.70656601686372,36.24681702237477,True,True,0.0,0.9732041134990563
1998,39.90639874392684,43.446649749437896,True,True,4.3207701761450665e-13,0.9731901729217721
2000,7.644737414272308,11.184988419783359,True,False,0.0,1.0
2006,13.934491820518287,17.47474282602934,True,True,2.9365066669833e-14,0.9938245124936782
2010,28.363473219703884,31.903724225214937,True,True,0.0,0.9558221770165657
2014,-10.172884324247455,-6.632633318736405,True,True,0.0,0.9082992899182396
2018,-6.347122002498736,-2.8068709969876853,True,False,2.496593336011703e-13,0.9999999999932194
2027,39.31158660553092,42.85183761104197,True,False,6.155671243913966e-16,0.999999999999999
2037,4.000981185787903,7.5412321912989535,True,False,0.0,1.0
2046,1.2975582760955913,4.837809281606642,True,True,0.7793759653934446,0.0
2058,24.940515414277318,28.480766419788367,True,True,1.4706365662541411e-15,5.816497597623624e-14
2075,21.599950345056445,25.140201350567494,True,False,1.0,0.0
2076,-1.443601618976876,2.0966493865341747,True,True,1.1460558817384312e-13,0.0
2077,53.72092259804601,57.26117360355706,True,True,0.0,0.7480876659176099
2085,15.882479947467955,19.422730952979006,True,True,0.0,0.5571163089869753
2086,20.9467978733289,24.48704887883995,True,True,0.0,0.9801269577681422
2088,-4.127468858376364,-0.5872178528653134,True,True,0.0,0.896364658228839
2104,33.70128980712311,37.24154081263416,True,True,0.0,0.9766268731835388
2109,19.11829359346417,22.65854459897522,True,True,0.0,0.98131854768639
2117,-5.920851396100952,-2.380600390589901,True,False,4.8244553727214517e-14,0.9999999999999597
2118,8.879672421334886,12.419923426845937,True,True,0.1151685229813139,8.787954104294845e-15
2119,16.75484694062978,20.295097946140828,True,True,0.0,0.9008882810722081
2125,6.456898266891001,9.997149272402051,True,True,1.1648326715020775e-15,0.9510884926779155
2136,19.896040685460854,23.436291690971906,True,True,0.0,0.8248492255114778
2139,-2.225915077613367,1.3143359278976838,True,True,0.0,0.33011123483036714
2146,22.011119984876704,25.551370990387753,True,False,6.585510420085417e-14,0.9999999999990454
2169,0.07510028882146003,3.615351294332511,True,True,2.6392451255520105e-14,0.2543501941183811
2170,11.280460985144732,14.820711990655784,True,False,0.0,1.0
2172,24.14774877189881,27.687999777409864,True,True,4.276819764339769e-14,0.9638313821179204
2174,12.434585869324899,15.974836874835947,True,True,8.957837628450128e-15,0.3892622891957405
2178,40.94881580868946,44.48906681420051,True,True,0.0,0.9233761178883395
2181,-17.910975908770652,-14.370724903259601,True,True,0.763079582432266,0.0
2183,-8.526085309482724,-4.985834303971673,True,True,0.0,0.9779185313128549
2184,-4.085087058193199,-0.5448360526821485,True,True,0.0,0.9689160072728447
2185,-3.0202155475353702,0.5200354579756805,True,False,0.9999999999999999,0.0
2193,-3.6123977466937163,-0.07214674118266551,True,True,0.02612429364952926,5.964105928147953e-11
2196,16.985982318471635,20.526233323982684,True,True,3.0246519054195753e-14,0.9188973892281754
2197,48.129136422631916,51.66938742814297,True,True,2.06613438750566e-17,0.522991306438819
2199,22.044841769793614,25.585092775304666,True,True,0.3875679396646006,0.48404698547610187
2213,-2.25379624761986,1.2864547578911907,True,True,2.8551263332044394e-13,0.9725187502410912
2219,-6.204183761457806,-2.663932755946755,True,True,6.168824953523819e-16,0.7579940393281404
2239,-21.431924882755432,-17.89167387724438,True,False,0.0,1.0
2254,-6.278628920114567,-2.7383779146035163,True,True,1.2995241137899948e-10,0.9665628557194942
2259,-26.48924876251393,-22.94899775700288,True,True,1.4507777683186498e-13,0.9842080013392556
2267,0.913324725863502,4.453575731374553,True,False,8.271982986344565e-14,0.9999999999988086
2293,17.10357982127549,20.64383082678654,True,False,9.210299471119806e-13,0.9999999999955286
2303,13.785815919556136,17.326066925067188,True,True,3.521798645074173e-13,0.9520940412313781
2312,8.946838300661742,12.487089306172793,True,True,0.7074453688722325,5.4365487918401255e-18
2329,1.528946862634971,5.069197868146022,True,False,0.0,1.0
2331,17.21163467530195,20.751885680813,True,True,2.527578858852023e-13,0.9604151707130514
2353,-1.5410570837897417,1.999193921721309,True,True,1.0666664887321157e-12,0.9352169441086705
2366,27.34845918624106,30.88871019175211,True,True,0.0,0.954384478317405
2385,-2.864278548517941,0.6759724569931098,True,True,0.5124533902225853,0.2638730924504056
2390,-0.5660948676859885,2.9741561378250623,True,False,0.3524920391610359,0.6475079608389641
2392,15.564454979647625,19.104705985158674,True,True,0.89420421478997,1.538427534556891e-18
2410,49.763972371190064,53.30422337670112,True,False,1.0,0.0
2415,14.751020799347643,18.29127180485869,True,True,6.318646755505477e-16,0.7408025932652692
2424,11.822647454795403,15.362898460306454,True,False,0.0,0.999999999999999
2433,24.23475494485644,27.77500595036749,True,True,9.880908894874002e-15,0.9483062699300965
2436,-14.23769428465862,-10.697443279147569,True,True,4.445483623478959e-15,0.8886089206599549
2439,35.602000335429295,39.14225134094035,True,True,2.683560050472329e-14,0.9745030300170464
2440,-4.2954136731549575,-0.7551626676439067,True,False,0.0,1.0
2444,1.5796311883602279,5.119882193871279,True,True,6.604154459129429e-14,0.0
2447,23.390678679445053,26.930929684956105,True,False,0.5751114690118662,0.42488853098813395
2458,69.77246819556228,73.31271920107332,True,False,1.0,0.0
2463,2.6383448429267853,6.178595848437836,True,False,1.0,0.0
2466,10.101558522653376,13.641809528164426,True,False,1.0710403096587228e-09,0.9999974185847587
2468,33.29476260771001,36.835013613221065,True,False,4.516787370938495e-16,0.9999999999999998
2479,-29.000671584061962,-25.46042057855091,True,True,1.7528705445777187e-09,0.9844366619763951
2489,8.562752387790756,12.103003393301806,True,True,7.722063953609923e-10,0.9819466464794668
2491,-14.986826259986419,-11.446575254475368,True,True,1.1226951732621038e-11,0.9464645819227091
2502,16.47229236393709,20.012543369448142,True,True,0.48623151786994606,0.0
2507,12.653629531234962,16.19388053674601,True,False,1.0320334638418444e-12,0.9999999999868648
2510,-1.5611249520795507,1.9791260534315,True,True,3.0299058805524826e-12,0.9445992281965873
2525,1.7951197111025508,5.3353707166136015,True,True,0.38911394885790684,8.093738052506669e-13
2534,-4.283397087618855,-0.7431460821078044,True,True,4.328228247889391e-14,0.9726519362153515
2545,25.676744204967797,29.21699521047885,True,True,0.0,0.07304226872319951
2553,27.381288097768007,30.92153910327906,True,False,1.680687913289929e-14,0.9999999999999162
2559,21.822732022183153,25.362983027694202,True,True,0.1766442039535127,0.7270955947769873
2566,64.8254366603042,68.36568766581526,True,True,1.9881354631084938e-17,0.498997898228308
2567,35.444947129868574,38.985198135379626,True,False,0.0,1.0
2568,0.39958701109028283,3.9398380166013336,True,False,9.018257868486607e-27,1.0
2573,10.059693162137936,13.599944167648989,True,True,0.0,0.9679042501589955
2582,20.682284604682486,24.22253561019354,True,True,0.0,0.6249798140848281
2591,30.201451253745248,33.7417022592563,True,True,0.0,0.8217261630000655
2593,17.929951621346675,21.470202626857724,True,True,1.6809604318657942e-15,0.9315556428420398
2600,-0.8794714179862009,2.66077958752485,True,True,1.555976736283471e-15,0.7051624295585361
2631,5.804696605500702,9.344947611011753,True,False,4.79375817341314e-16,1.0
2643,32.232135359971494,35.77238636548255,True,True,5.087178074536798e-16,0.5210438229936711
2644,35.69903255811495,39.239283563625996,True,True,0.0,0.9208168441242439
2656,16.10959566850207,19.649846674013123,True,True,0.0,0.9515959813101178
2657,22.100597086249486,25.64084809176054,True,True,0.0,0.7605271352459703
2659,19.768561918018367,23.308812923529416,True,False,0.0,1.0
2683,16.847237414572028,20.38748842008308,True,False,2.303396838724165e-13,1.0
2709,-8.869497134038951,-5.329246128527901,True,True,1.632842093930104e-15,0.9374025178095491
2711,24.351382168422536,27.891633173933585,True,True,0.536103085555696,0.005604673577540012
2717,15.981277153115382,19.521528158626435,True,True,0.9160286422704718,2.279890432618557e-11
2718,50.57172555610664,54.111976561617695,True,True,7.168653938348831e-15,0.9676994099058429
2740,7.94546063040189,11.485711635912942,True,True,0.0,3.0589420548819804e-13
2748,24.3541673167662,27.894418322277254,True,False,4.494276492606437e-15,0.9999999999999977
2758,-16.844132364112443,-13.303881358601393,True,True,0.0,0.9220283915507871
2772,7.2423276865712625,10.782578692082314,True,True,0.25801876309827254,2.2856016448148816e-15
2780,24.669943495907603,28.210194501418655,True,True,2.201204932913134e-14,0.919182759678342
2782,28.519309681644735,32.05956068715579,True,True,4.879899080564124e-13,0.7779827334454984
2803,13.449106563007383,16.989357568518432,True,True,0.0,1.1499820781013067e-14
2811,6.5294187853517,10.06966979086275,True,False,0.0,1.0
2826,-8.717786931226541,-5.177535925715491,True,False,1.7313230141702608e-14,0.999999999999856
2833,27.925382391828027,31.465633397339076,True,True,8.56180619980715e-15,0.0
2844,-13.037938467567937,-9.497687462056886,True,True,1.5896107912165697e-15,0.9850112736171163
2846,27.68965983654005,31.229910842051098,True,True,8.130182891517439e-14,0.9435387909501468
2867,4.865560375524439,8.405811381035491,True,True,0.44851629973163537,4.891424436476e-16
2876,25.684069692702458,29.224320698213507,True,True,1.2178145650247582e-12,0.7510238191223032
2881,7.10575187892945,10.6460028844405,True,True,1.0573954449956788e-14,0.9751719329324016
2883,1.1435083672625819,4.683759372773633,True,False,0.9999999999999988,1.6047718394984193e-15
2891,-2.4368360679096472,1.1034149376014035,True,True,3.3173645932991586e-13,0.924379258119599
